# 440,8
0.590,-0.011,-0.335,-0.330,-0.390,0.200,-0.498,1.000
0.590,0.325,5.474,8.926,-0.421,7.959,0.503,1.000
0.590,0.864,9.173,2.543,-0.429,3.605,-0.221,1.000
0.590,2.472,-0.105,0.017,0.667,-0.273,4.548,0.000
0.590,-0.327,-0.712,-0.411,1.373,-0.570,-0.524,0.000
0.590,1.020,-0.266,-0.276,0.076,-0.509,0.586,0.000
0.590,-0.047,-0.705,-0.664,0.057,-0.590,-0.413,0.000
0.590,0.060,-0.411,-0.570,1.158,-0.473,-0.145,0.000
0.590,-0.222,2.937,2.534,0.033,3.361,1.278,1.000
0.590,-0.054,-0.367,-0.620,6.579,-0.589,0.416,0.000
0.590,-0.504,0.870,0.355,-0.590,0.452,-0.454,1.000
0.590,-0.949,-0.390,-0.179,-0.542,-0.558,-0.289,0.000
0.590,-0.947,-0.431,0.018,-0.603,0.208,-0.464,1.000
0.590,-0.917,-0.751,-0.773,-0.473,-0.593,-0.518,0.000
0.590,-0.909,-0.770,-0.755,-0.448,-0.593,-0.494,0.000
0.590,-0.185,-0.490,-0.636,0.529,-0.559,-0.426,0.000
0.590,-0.032,0.269,0.441,0.037,1.081,0.533,1.000
0.590,-0.837,0.679,0.875,-0.305,0.815,0.111,1.000
0.590,-0.717,0.090,-0.029,-0.105,0.355,-0.049,1.000
0.590,3.485,-0.311,0.100,3.081,-0.294,0.345,0.000
0.590,0.166,-0.496,-0.474,-0.358,-0.292,-0.346,0.000
0.590,0.284,-0.648,-0.419,-0.445,-0.575,-0.052,0.000
0.590,-0.834,0.073,0.290,-0.605,0.828,0.109,1.000
0.590,-0.253,0.657,0.730,-0.124,1.277,-0.031,1.000
0.590,-0.828,0.352,-0.102,-0.582,-0.079,-0.102,1.000
0.590,-0.838,1.481,2.213,-0.494,-0.429,-0.540,1.000
0.590,-0.014,-0.562,-0.658,-0.164,-0.569,0.043,0.000
0.590,0.046,0.721,1.012,-0.467,0.750,-0.002,1.000
0.590,0.557,-0.410,-0.577,1.191,-0.503,0.420,0.000
0.590,0.193,-0.474,-0.654,0.031,-0.482,0.013,0.000
0.590,0.478,-0.639,-0.626,-0.106,-0.580,-0.092,0.000
0.590,-0.068,-0.678,-0.522,-0.074,-0.546,-0.324,0.000
0.590,-0.065,-0.444,-0.484,-0.320,-0.539,-0.462,0.000
0.590,-0.396,-0.260,-0.271,-0.294,-0.537,-0.129,0.000
0.590,0.636,-0.529,-0.588,0.468,-0.518,-0.210,0.000
0.590,-0.296,-0.468,-0.611,0.170,-0.549,-0.316,0.000
0.590,0.408,-0.623,-0.478,-0.135,-0.568,-0.138,0.000
0.590,-0.631,-0.347,-0.679,-0.139,-0.549,-0.450,0.000
0.590,0.017,-0.758,-0.811,-0.223,-0.599,-0.236,0.000
0.590,-0.066,0.674,0.091,-0.181,-0.190,-0.490,1.000
0.590,1.902,-0.563,-0.525,0.353,-0.499,0.034,0.000
0.590,5.079,-0.315,-0.089,2.774,-0.441,-0.215,0.000
0.590,0.571,-0.536,-0.662,1.055,-0.531,-0.369,0.000
0.590,0.748,0.196,0.288,-0.452,-0.104,0.434,1.000
0.590,-0.938,0.413,-0.434,-0.604,-0.382,-0.540,0.000
0.590,2.397,-0.660,-0.678,-0.279,-0.518,0.104,0.000
0.590,-0.384,-0.456,-0.763,0.668,-0.522,-0.218,0.000
0.590,-0.783,-0.706,-0.804,-0.562,-0.590,-0.431,0.000
0.590,0.230,-0.510,-0.576,-0.514,-0.404,-0.424,0.000
0.590,-0.203,-0.644,-0.707,-0.543,-0.551,-0.400,0.000
0.590,-0.365,-0.530,-0.608,-0.484,-0.595,-0.350,0.000
0.590,-0.451,-0.611,-0.564,-0.392,-0.563,-0.425,0.000
0.590,-0.583,0.377,-0.097,0.310,-0.091,0.006,0.000
0.590,-0.705,0.309,0.035,-0.497,-0.453,-0.528,0.000
0.590,0.122,-0.209,-0.307,-0.601,-0.552,0.619,0.000
0.590,-0.523,-0.111,-0.485,-0.463,-0.471,-0.211,0.000
0.590,0.445,-0.205,-0.068,-0.163,-0.403,0.387,0.000
0.590,1.453,1.010,-0.291,-0.567,-0.594,-0.027,0.000
0.590,1.980,0.184,0.032,-0.016,-0.600,-0.540,0.000
0.590,-0.126,-0.569,-0.721,1.103,-0.521,-0.428,0.000
0.590,0.540,-0.287,-0.628,-0.608,-0.496,-0.469,0.000
0.590,0.794,0.351,2.824,-0.624,2.036,1.030,1.000
0.590,-0.335,-0.523,-0.608,-0.442,-0.589,-0.356,0.000
0.590,-0.221,-0.328,-0.552,-0.368,-0.377,-0.354,0.000
0.590,-0.480,-0.706,-0.780,0.202,-0.545,-0.387,0.000
0.590,1.566,-0.591,-0.663,-0.468,-0.581,-0.030,0.000
0.590,0.334,-0.538,-0.651,-0.457,-0.569,-0.162,0.000
0.590,-0.847,-0.334,-0.624,-0.523,-0.551,0.088,0.000
0.590,0.541,-0.600,-0.507,-0.015,-0.531,-0.475,0.000
0.590,-0.675,0.468,-0.588,-0.472,-0.541,0.036,0.000
0.590,-0.900,-0.778,-0.822,-0.617,-0.603,-0.538,0.000
0.590,-0.792,0.663,1.211,-0.585,1.824,0.223,1.000
0.590,-0.646,-0.068,0.726,-0.567,0.800,0.588,1.000
0.590,0.456,-0.600,-0.576,0.063,-0.434,-0.392,0.000
0.590,-0.723,0.105,0.175,-0.441,0.235,0.056,1.000
0.590,-0.921,0.258,0.708,-0.551,1.090,-0.433,1.000
0.590,-0.812,-0.291,0.513,-0.463,0.324,0.224,1.000
0.590,0.034,-0.712,-0.807,-0.408,-0.604,0.251,0.000
0.590,0.251,-0.511,-0.436,-0.084,-0.556,-0.324,0.000
0.590,-0.512,1.345,1.991,-0.145,2.275,-0.383,1.000
0.590,-0.536,0.245,0.067,-0.110,0.166,-0.456,1.000
0.590,0.286,0.929,1.253,0.279,0.886,0.303,1.000
0.590,-0.568,0.125,0.128,-0.428,0.439,0.749,1.000
0.590,-0.717,-0.352,-0.493,-0.549,-0.252,-0.295,0.000
0.590,-0.490,-0.686,-0.752,-0.346,-0.588,-0.389,0.000
0.590,-0.521,-0.688,-0.610,-0.139,-0.590,-0.275,0.000
0.590,-0.928,0.390,0.577,-0.403,0.867,-0.426,1.000
0.590,-0.933,2.719,1.249,-0.499,1.236,1.676,1.000
0.590,-0.873,-0.043,-0.149,-0.564,-0.009,-0.290,0.000
0.590,-0.908,0.255,1.247,-0.440,1.459,-0.287,1.000
0.590,-0.926,-0.622,-0.285,-0.115,-0.572,-0.029,0.000
0.590,-0.764,0.278,0.413,-0.622,0.276,0.061,1.000
0.590,2.660,0.157,-0.149,0.885,-0.283,-0.459,0.000
0.590,0.060,0.208,-0.360,-0.272,-0.600,0.392,0.000
0.590,-0.079,0.173,-0.316,-0.395,-0.579,-0.401,0.000
0.590,-0.699,-0.123,-0.574,0.289,-0.547,0.227,0.000
0.590,0.028,0.032,0.098,-0.550,-0.315,0.450,0.000
0.590,7.919,3.229,1.073,2.816,0.433,2.491,0.000
0.590,-0.894,0.371,0.270,-0.542,0.844,-0.485,0.000
0.590,1.965,5.170,1.286,6.893,-0.554,16.460,0.000
0.590,-0.923,-0.661,-0.341,-0.618,-0.534,-0.537,0.000
0.590,-0.303,0.088,-0.717,-0.184,-0.592,-0.453,0.000
0.590,-0.711,-0.715,-0.747,0.082,-0.405,-0.283,0.000
0.590,-0.756,0.299,0.197,0.659,0.121,-0.540,0.000
0.590,-0.313,0.250,0.393,-0.065,0.830,-0.397,1.000
0.590,-0.883,0.783,0.376,-0.576,0.240,0.117,1.000
0.590,0.390,0.061,-0.628,0.878,-0.580,-0.518,0.000
0.590,0.128,-0.745,-0.691,-0.449,-0.595,-0.511,0.000
0.590,-0.513,-0.587,-0.600,-0.520,-0.565,-0.396,0.000
0.590,-0.935,-0.313,1.299,-0.435,0.574,-0.305,1.000
0.590,-0.387,-0.648,-0.524,-0.467,-0.530,-0.136,0.000
0.590,0.397,-0.089,-0.286,0.992,-0.535,0.082,0.000
-1.993,1.473,0.191,-0.321,3.221,-0.444,0.479,0.000
-1.993,-0.757,0.176,0.257,-0.401,0.300,-0.020,1.000
-1.993,-0.025,-0.494,-0.119,0.094,-0.480,-0.294,0.000
-1.993,-0.184,-0.476,-0.614,-0.526,-0.520,-0.418,0.000
-1.993,-0.706,1.009,1.597,0.179,1.484,-0.282,1.000
-1.993,-0.594,1.166,1.763,0.098,2.381,0.055,1.000
-1.993,1.044,0.771,0.162,0.411,-0.545,1.890,0.000
-1.993,-0.903,-0.693,-0.604,-0.536,-0.404,-0.534,0.000
-1.993,-0.794,-0.665,-0.287,-0.348,-0.603,-0.070,0.000
-1.993,-0.861,0.801,1.646,-0.436,1.339,-0.289,1.000
-1.993,-0.445,-0.680,-0.737,-0.452,-0.544,-0.440,0.000
-1.993,-0.748,-0.144,-0.196,-0.026,0.511,-0.498,1.000
-1.993,-0.827,-0.278,-0.222,-0.250,0.105,-0.255,0.000
-1.993,-0.510,0.939,0.928,-0.455,2.001,-0.258,1.000
-1.993,0.519,-0.529,-0.690,-0.262,-0.553,0.204,0.000
-1.993,0.009,3.053,3.340,0.343,3.467,0.477,1.000
-1.993,-0.372,-0.648,-0.620,-0.367,-0.554,0.089,0.000
-1.993,-0.687,0.109,-0.115,-0.359,0.226,-0.110,0.000
-1.993,-0.762,0.102,0.359,-0.445,0.645,-0.260,1.000
-1.993,-0.727,0.673,0.798,-0.350,0.618,0.306,0.000
-1.993,-0.749,1.464,3.003,-0.596,2.187,-0.302,1.000
-1.993,0.478,-0.586,-0.621,-0.111,-0.577,-0.130,0.000
-1.993,-0.947,0.231,0.763,-0.368,0.402,1.719,1.000
-1.993,-0.620,-0.736,-0.690,-0.158,-0.586,-0.495,0.000
-1.993,0.218,-0.664,-0.691,-0.269,-0.593,-0.275,0.000
-1.993,-0.522,0.231,0.284,-0.614,0.270,-0.456,0.000
-1.993,-0.550,-0.634,-0.536,0.911,-0.551,-0.408,0.000
-1.993,-0.728,-0.443,-0.283,0.523,-0.439,-0.058,1.000
-1.993,-0.374,-0.696,-0.679,-0.471,-0.590,-0.307,0.000
-1.993,0.054,-0.346,-0.399,-0.497,-0.445,-0.262,0.000
-1.993,0.694,0.017,0.133,-0.270,-0.066,0.010,1.000
-1.993,-0.629,-0.487,-0.672,-0.162,-0.549,-0.296,0.000
-1.993,-0.801,-0.707,-0.777,-0.437,0.394,-0.469,0.000
-1.993,-0.264,-0.413,-0.574,0.777,-0.459,-0.193,0.000
-1.993,-0.073,0.026,-0.246,1.081,-0.404,0.217,1.000
-1.993,-0.764,0.661,-0.434,-0.336,-0.276,-0.367,0.000
-1.993,1.104,-0.544,-0.433,-0.501,-0.545,-0.245,0.000
-1.993,-0.873,-0.110,-0.488,-0.440,-0.519,-0.538,0.000
-1.993,0.285,-0.419,-0.433,0.245,-0.536,0.368,0.000
-1.993,-0.804,0.079,-0.540,-0.382,-0.349,-0.436,0.000
-1.993,-0.266,-0.674,-0.516,-0.157,-0.517,-0.461,0.000
-1.993,0.529,-0.265,-0.774,0.322,-0.598,-0.110,0.000
-1.993,-0.367,-0.721,-0.775,-0.404,-0.589,-0.464,0.000
-1.993,2.806,-0.438,-0.439,0.447,-0.431,0.258,0.000
-1.993,0.798,-0.301,-0.096,1.720,-0.532,0.368,0.000
-1.993,1.022,-0.541,-0.576,-0.176,-0.518,-0.169,0.000
-1.993,0.492,-0.696,-0.530,0.140,-0.481,-0.336,0.000
-1.993,-0.062,-0.301,-0.298,-0.517,-0.252,0.310,0.000
-1.993,-0.458,0.268,0.302,-0.389,0.055,0.158,0.000
-1.993,-0.707,0.048,0.628,-0.585,1.269,0.446,1.000
-1.993,-0.246,-0.456,-0.650,-0.267,-0.514,-0.324,0.000
-1.993,0.124,-0.738,-0.785,-0.205,-0.595,-0.307,0.000
-1.993,0.290,-0.070,-0.584,-0.518,-0.486,-0.338,0.000
-1.993,-0.313,-0.271,-0.619,0.673,-0.412,-0.438,0.000
-1.993,-0.697,-0.515,-0.647,-0.276,-0.555,-0.289,0.000
-1.993,-0.464,2.349,2.697,0.757,3.296,1.275,1.000
-1.993,-0.425,-0.533,-0.338,0.950,-0.561,0.060,0.000
-1.993,1.386,0.293,0.949,-0.544,-0.528,-0.047,0.000
-1.993,-0.128,1.650,-0.337,0.332,-0.280,0.617,0.000
-1.993,1.551,-0.719,-0.679,0.035,-0.581,-0.323,0.000
-1.993,-0.072,-0.107,-0.284,-0.539,-0.522,-0.408,0.000
-1.993,-0.279,-0.524,-0.639,0.398,0.149,-0.191,0.000
-1.993,3.486,-0.167,-0.613,0.690,-0.451,0.637,0.000
-1.993,3.258,-0.113,-0.065,-0.012,-0.402,-0.251,0.000
-1.993,-0.222,-0.123,-0.610,-0.565,-0.441,-0.346,0.000
-1.993,-0.328,-0.635,-0.722,0.772,-0.594,-0.439,0.000
-1.993,0.890,-0.599,-0.660,-0.430,-0.514,-0.308,0.000
-1.993,-0.779,-0.634,-0.133,0.258,0.003,-0.395,0.000
-1.993,-0.864,0.526,0.789,-0.620,0.650,-0.092,1.000
-1.993,-0.482,2.402,0.605,1.459,-0.430,0.749,0.000
-1.993,-0.904,0.537,1.497,-0.175,0.420,0.368,1.000
-1.993,0.703,-0.620,-0.566,0.186,-0.450,0.746,0.000
-1.993,-0.007,0.306,1.252,-0.413,0.733,-0.293,1.000
-1.993,0.254,-0.750,-0.717,-0.115,-0.535,-0.468,0.000
-1.993,-0.576,-0.646,-0.734,0.500,-0.563,-0.521,0.000
-1.993,-0.784,-0.107,-0.672,-0.402,-0.574,0.009,0.000
-1.993,-0.908,0.342,-0.114,-0.524,-0.585,-0.172,0.000
0.590,1.962,-0.373,-0.680,0.356,-0.560,0.106,0.000
0.590,-0.878,-0.555,-0.643,-0.480,-0.445,-0.132,0.000
0.590,-0.895,-0.567,-0.813,-0.455,-0.584,-0.406,0.000
0.590,1.257,-0.277,-0.104,0.290,-0.478,0.347,0.000
0.590,-0.232,-0.673,-0.765,2.852,-0.474,-0.491,0.000
0.590,-0.024,-0.471,-0.569,0.571,-0.547,-0.041,0.000
0.590,0.424,0.055,0.183,-0.366,0.155,0.070,1.000
0.590,-0.683,-0.395,-0.581,-0.432,-0.569,-0.149,0.000
0.590,0.019,0.178,-0.181,-0.408,-0.116,0.196,1.000
0.590,2.930,-0.248,-0.389,0.597,-0.386,-0.043,0.000
0.590,1.089,-0.296,-0.625,1.490,-0.539,-0.050,0.000
0.590,4.503,-0.188,0.490,1.158,-0.447,0.312,0.000
0.590,2.234,-0.699,-0.458,-0.418,-0.513,-0.534,0.000
0.590,-0.384,-0.481,-0.706,-0.299,-0.347,-0.495,0.000
0.590,0.265,-0.501,-0.539,1.091,-0.523,-0.177,0.000
0.590,0.337,-0.705,-0.700,-0.458,-0.511,-0.449,0.000
0.590,2.434,-0.747,-0.787,-0.347,-0.598,-0.533,0.000
0.590,-0.735,-0.493,-0.559,-0.529,-0.402,-0.001,0.000
0.590,-0.473,-0.331,-0.494,-0.116,-0.560,-0.297,0.000
0.590,-0.724,-0.367,-0.381,0.158,-0.431,-0.165,0.000
-0.702,-0.633,0.719,0.475,-0.447,0.644,-0.278,1.000
-0.702,0.733,-0.513,-0.147,-0.446,-0.434,0.117,0.000
-0.702,-0.349,-0.528,-0.286,-0.547,-0.141,-0.451,1.000
-0.702,0.560,-0.609,-0.453,-0.006,-0.455,-0.222,0.000
-0.702,-0.309,-0.352,-0.102,-0.333,0.174,-0.352,1.000
-0.702,-0.414,-0.168,0.212,-0.440,0.347,-0.173,1.000
-0.702,-0.914,-0.666,-0.620,-0.578,-0.544,-0.449,0.000
-0.702,0.352,0.061,-0.167,-0.463,-0.046,0.170,1.000
-0.702,-0.531,1.019,1.310,-0.260,1.231,-0.480,1.000
-0.702,-0.721,-0.067,0.193,-0.558,0.704,-0.344,1.000
-0.702,-0.743,-0.286,0.619,-0.531,1.507,-0.520,1.000
-0.702,-0.936,0.225,1.770,-0.506,1.867,0.314,1.000
-0.702,-0.930,0.968,0.095,-0.468,0.216,-0.466,1.000
-0.702,-0.437,0.958,1.433,-0.254,0.981,0.006,1.000
-0.702,0.421,-0.464,-0.538,-0.396,-0.531,-0.213,0.000
-0.702,-0.396,-0.647,-0.520,-0.547,-0.550,-0.308,0.000
-0.702,-0.876,2.013,0.591,-0.331,0.832,-0.255,1.000
-0.702,-0.393,-0.583,-0.584,1.956,-0.542,-0.145,0.000
-0.702,1.394,-0.469,0.035,-0.005,-0.527,-0.499,0.000
-0.702,-0.780,-0.279,1.181,-0.370,2.986,-0.490,1.000
-0.702,-0.175,-0.660,-0.584,0.283,-0.566,-0.435,0.000
-0.702,-0.109,-0.542,-0.032,-0.327,-0.425,-0.103,0.000
-0.702,-0.832,1.245,0.418,-0.496,0.212,0.703,1.000
-0.702,-0.385,-0.599,-0.605,-0.081,-0.587,-0.165,0.000
-0.702,-0.855,-0.367,-0.193,-0.431,-0.432,0.040,0.000
-0.702,-0.016,-0.418,-0.462,-0.196,-0.456,-0.523,0.000
-0.702,-0.177,2.612,1.020,-0.400,1.998,0.036,1.000
-0.702,-0.809,-0.285,-0.597,-0.527,-0.547,-0.245,0.000
-0.702,-0.225,-0.528,-0.293,-0.074,-0.557,-0.146,0.000
-0.702,0.307,-0.689,-0.488,0.130,-0.296,-0.460,0.000
-0.702,0.108,-0.657,0.383,-0.444,-0.252,-0.338,0.000
-0.702,1.105,-0.299,-0.577,-0.145,-0.575,-0.153,0.000
-0.702,1.638,1.489,0.597,11.905,-0.338,1.448,0.000
-0.702,-0.600,-0.567,-0.686,0.088,-0.523,-0.245,0.000
-0.702,-0.906,-0.664,-0.662,-0.547,-0.586,-0.356,0.000
-0.702,0.390,-0.486,-0.480,0.984,-0.560,0.003,0.000
-0.702,-0.545,-0.584,-0.354,0.423,-0.501,-0.279,0.000
-0.702,-0.175,-0.543,-0.299,0.103,-0.566,-0.171,0.000
-0.702,-0.061,1.231,1.988,-0.379,1.410,-0.150,1.000
-0.702,0.816,-0.350,-0.684,-0.178,-0.567,0.382,0.000
-0.702,-0.272,-0.111,6.245,-0.606,7.387,-0.110,1.000
-0.702,0.381,-0.660,-0.548,1.748,-0.535,0.695,1.000
-0.702,1.192,0.138,0.299,-0.352,0.258,0.218,1.000
-0.702,0.156,-0.581,-0.697,-0.499,-0.574,-0.265,0.000
-0.702,-0.209,-0.603,-0.562,1.050,-0.512,-0.233,0.000
-0.702,-0.949,-0.740,-0.098,2.581,-0.601,-0.346,0.000
-0.702,-0.742,-0.624,-0.276,1.341,-0.484,0.148,0.000
0.590,-0.919,-0.240,0.181,-0.553,0.921,-0.055,1.000
0.590,-0.765,-0.005,0.346,-0.475,0.478,0.225,1.000
0.590,-0.929,-0.005,-0.213,-0.561,0.359,-0.070,0.000
0.590,-0.815,0.158,1.932,-0.333,2.640,-0.528,1.000
0.590,-0.708,-0.627,-0.651,-0.173,-0.559,-0.406,0.000
0.590,-0.854,-0.433,0.040,-0.550,0.202,-0.433,0.000
0.590,-0.730,0.155,0.799,-0.078,0.780,-0.145,1.000
0.590,1.216,0.188,0.459,-0.054,0.365,-0.178,1.000
0.590,-0.678,-0.463,-0.623,-0.357,-0.356,-0.305,0.000
0.590,-0.476,1.198,1.323,-0.220,1.958,-0.383,1.000
0.590,-0.670,-0.636,-0.627,-0.263,-0.568,-0.188,0.000
0.590,-0.853,0.576,1.509,-0.274,2.046,0.572,1.000
0.590,-0.901,-0.636,-0.675,-0.462,-0.585,-0.472,0.000
0.590,-0.940,0.063,1.394,-0.586,1.217,-0.147,1.000
0.590,0.161,0.216,-0.569,0.683,-0.325,0.289,0.000
0.590,-0.934,-0.687,-0.625,-0.582,-0.566,-0.496,0.000
0.590,0.845,-0.767,-0.814,0.018,-0.602,-0.346,0.000
0.590,-0.946,-0.613,1.507,-0.605,0.811,-0.502,1.000
0.590,-0.889,1.744,-0.662,0.627,-0.492,0.913,0.000
0.590,-0.886,0.011,-0.615,-0.563,-0.556,-0.266,0.000
0.590,0.612,-0.396,-0.626,-0.097,-0.506,-0.362,0.000
0.590,-0.575,-0.703,-0.746,-0.384,-0.571,-0.397,0.000
0.590,-0.781,-0.568,-0.579,-0.517,-0.567,-0.288,0.000
0.590,-0.583,-0.650,-0.370,-0.593,-0.324,-0.429,0.000
0.590,-0.742,-0.667,-0.676,-0.406,-0.497,-0.375,0.000
0.590,-0.578,0.045,0.008,-0.299,0.343,0.560,1.000
0.590,-0.193,-0.485,-0.662,-0.391,-0.558,-0.382,0.000
0.590,-0.674,-0.664,-0.781,-0.333,-0.552,-0.419,0.000
0.590,0.817,-0.623,-0.584,-0.211,-0.583,-0.343,0.000
0.590,-0.458,-0.740,-0.765,-0.408,-0.596,-0.436,0.000
0.590,2.189,-0.251,-0.315,-0.352,-0.495,0.252,1.000
0.590,0.641,-0.530,-0.633,1.049,-0.454,-0.261,0.000
0.590,-0.642,-0.270,-0.664,-0.452,-0.521,1.172,0.000
0.590,0.243,0.062,-0.058,-0.323,-0.203,0.563,1.000
0.590,-0.448,-0.480,-0.661,-0.325,-0.539,-0.297,0.000
0.590,-0.487,-0.589,-0.714,-0.510,-0.505,-0.516,0.000
0.590,-0.701,0.384,0.593,0.529,0.374,-0.035,1.000
0.590,2.118,-0.358,-0.558,-0.420,-0.584,-0.100,0.000
0.590,-0.694,-0.339,-0.637,-0.575,-0.590,-0.146,0.000
0.590,-0.629,-0.086,0.257,-0.606,-0.434,-0.477,1.000
0.590,1.285,-0.657,-0.611,0.167,-0.479,-0.445,0.000
0.590,0.456,-0.163,-0.667,1.412,-0.553,-0.352,0.000
0.590,1.775,0.222,0.054,-0.110,-0.245,0.485,0.000
0.590,-0.805,-0.601,-0.474,0.192,-0.521,-0.413,0.000
0.590,-0.104,2.176,0.784,0.116,-0.545,1.275,0.000
